RelSpeed_Avg,FB_Velo_Avg,SpinRate_Avg,Extension_Avg,IVB_Avg,HorzBreak_Avg,SpinAxis_Avg,RelHeight_Avg,FB_Velo_Max,SpinRate_FB,VertBreak_Avg,RelSide_Avg,VertApprAngle_Avg,HorzApprAngle_Avg,EffVelo_Avg,Zone_pct,Whiff_pct,PitchCount,PitchTypes,FB_pct,VeloFade,cat_elite,cat_fastball,cat_offspeed,FB_Velo_Avg_lag1,SpinRate_Avg_lag1,Strike_pct_lag1,Zone_pct_lag1,Whiff_pct_lag1,FB_Velo_Avg_roll3,SpinRate_Avg_roll3,Strike_pct_roll3,Zone_pct_roll3,Whiff_pct_roll3,SessionNum,DaysSinceLast,Strike_pct,Pitcher,Date,Category
83.40572625,87.18131806451615,2158.0914702708333,5.7200668750000006,7.681544166666666,3.1219566666666663,175.62367595833334,5.872944166666667,89.86891,2141.7397661290324,-33.520017083333336,2.4027075,-6.592021479166667,-2.650557666666667,82.3290675,0.3541666666666667,0.041666666666666664,48,4,0.6458333333333334,1.779461818181801,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.4375,"Bazinet, Keegan",2025-10-18,unknown
82.90807422222223,88.2115056,2110.4084766444444,5.146317333333333,2.7171115555555554,1.7818233333333333,152.14463313333331,6.420535777777777,89.12526,2031.94130456,-40.35629688888889,0.8429604444444444,-8.047718577777777,-0.5128814222222222,80.56294222222222,0.5555555555555556,0.044444444444444446,45,4,0.5555555555555556,0.19217450000000724,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.6444444444444445,"Beard, Austin",2025-02-28,unknown
82.8261197826087,83.24701625,2282.705845652174,5.253357608695652,12.469835,4.221089130434782,186.25521197826086,6.226014347826087,89.09511,2278.034571975,-30.28432673913043,1.2358795652173913,-7.065875065217392,-1.2991347608695651,80.25536173913044,0.4782608695652174,0.043478260869565216,46,4,0.8695652173913043,-0.22562349999999753,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.6521739130434783,"Benzinger, Derek",2025-03-02,unknown
85.29364,87.52768866666666,1854.9518079999998,5.786225789473684,15.614849999999999,4.450908421052632,182.0807942631579,6.724495789473685,89.07966,1853.9830601999997,-24.80310105263158,0.5029568421052631,-6.773020578947368,0.03021173684210526,82.90793368421052,0.5263157894736842,0.0,19,2,0.7894736842105263,0.5529003796296195,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.631578947368421,"Berryman, Charlie",2025-02-21,unknown
82.61707896551724,86.0866852631579,1795.67827575,4.924754137931035,15.480993103448276,11.362425862068966,187.68532468965515,6.162479310344828,87.94787,1990.8856118421054,-28.444301724137933,1.1842186206896552,-7.076343344827586,-0.6830638620689655,79.52612793103448,0.3793103448275862,0.0,29,3,0.6551724137931034,0.5529003796296195,0,1,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.4827586206896552,"Bilo, Michael",2025-03-13,fastball
82.8722244,85.94123125,1737.7966656800002,4.6920072,13.875382,13.6216504,231.75921752,6.2953512,87.48925,1993.262094375,-29.8435592,1.090978,-6.75476548,0.27082372,79.5927088,0.48,0.04,25,3,0.64,0.5529003796296195,0,1,0,86.0866852631579,1795.67827575,0.4827586206896552,0.3793103448275862,0.0,86.0866852631579,1795.67827575,0.4827586206896552,0.3793103448275862,0.0,2,33.0,0.6,"Bilo, Michael",2025-04-15,fastball
83.17329481481482,87.83987629629631,1909.2489605185185,4.500030185185185,9.657446481481482,7.697370555555556,186.36393890740743,6.012056666666666,89.73725,2150.867226777778,-34.149764814814816,0.9653933333333333,-7.1216187407407405,-0.5838605185185185,79.58073388888889,0.48148148148148145,0.05555555555555555,54,3,0.5,0.16370757142857428,0,1,0,85.94123125,1737.7966656800002,0.6,0.48,0.04,86.01395825657895,1766.7374707150002,0.5413793103448276,0.4296551724137931,0.02,3,31.0,0.6296296296296297,"Bilo, Michael",2025-05-16,fastball
88.482438,89.35251111111111,2373.7906783,6.083399,12.924137000000002,-12.859145000000002,147.48879689999998,5.286008,91.72632,2369.034740333334,-23.494926,-2.377044,-5.5286683000000005,1.6949894,86.965967,0.4,0.0,10,2,0.9,0.5529003796296195,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.4,"Bingler, Alex",2025-04-15,unknown
83.8096347826087,87.995865,2214.950429869565,5.068051304347826,11.198027391304347,8.166692173913043,168.7070296521739,6.113303043478261,90.03045,2173.484107571429,-31.24439043478261,2.081123043478261,-6.700768956521739,-1.4267285652173913,80.99221695652173,0.34782608695652173,0.043478260869565216,23,4,0.6086956521739131,0.5529003796296195,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.4782608695652174,"Boneno , W",2025-10-04,unknown
86.4696562037037,88.3704255263158,2067.1734516944443,6.6338435185185185,12.691667222222224,-3.927891851851852,165.83993692592594,5.335176203703703,91.71655,2197.2949131052633,-23.73822648148148,-2.1349441666666666,-5.502040601851852,1.7607074166666665,87.0427225925926,0.49074074074074076,0.10185185185185185,108,4,0.7037037037037037,0.9856616071428732,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.6481481481481481,"Book, Colton",2025-05-04,unknown
